seat,예매여부 sum,좌석 오픈 여부 sum,원가격추정 amin,원가격추정 mean,원가격추정 amax,거래까지걸린시간_시간 mean,거래까지걸린시간_등수 amax,거래까지걸린시간_등수 amin,표준화 등수 점수 mean,좌석 예매율,Unnamed: 0,층,블록,열,넘버,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도,주성분,before_smoothing_label,after_smoothing_label
1층 D블록2열 7,20,35,95000,168552.63157894736,320000,557.0983333333332,985.0,16.0,0.34723495721434733,0.5714285714285714,85,1층,D블록,2,7,-796,782,-76,1층 B블록2열 4,1118.443561,62.83795742,33.06018988,100,0,0,7.147559498804065e-10,0.701,37.7540285425066,3.896340816460933,-1172.6011735559894,0,0
1층 D블록2열 8,19,36,115000,168421.05263157896,320000,576.0666666666666,985.0,3.0,0.32480982842857914,0.5277777777777778,86,1층,D블록,2,8,-848,773,-76,1층 B블록2열 3,1149.960434,58.24596951,33.45447825,100,0,0,6.575841030688877e-10,0.674,39.89477109886874,3.789395936000736,-1141.0392784950554,0,0
1층 D블록2열 9,18,33,85000,165526.31578947368,320000,605.612037037037,985.0,3.0,0.3606292924215965,0.5454545454545454,87,1층,D블록,2,9,-900,764,-76,1층 B블록2열 2,1182.992815,53.66283621,33.71368187,100,0,0,6.040232826793505e-10,0.647,41.91815705956655,3.683437564210032,-1107.9602406109018,0,0
1층 D블록3열 1,26,38,120000,173815.7894736842,320000,499.0878205128205,674.0,1.0,0.45837231339404166,0.6842105263157895,129,1층,D블록,3,1,-491,915,-59,1층 B블록3열 10,1040.0899,79.9869919,23.55177674,100,0,0,8.887658578317913e-10,0.881,20.45873592323084,3.2518982935288423,-1251.002039740361,2,0
1층 D블록3열 10,21,37,110000,165131.57894736843,320000,833.131746031746,834.0,1.0,0.2911300250179687,0.5675675675675675,138,1층,D블록,3,10,-968,850,-59,1층 B블록3열 1,1289.575512,48.46934648,30.80709083,100,0,0,4.662938280470867e-10,0.66,40.95385302858961,2.622282603215295,-1001.2927192299808,0,0
1층 D블록3열 2,25,37,120000,173684.2105263158,320000,668.2739999999999,816.0,2.0,0.44028182462638527,0.6756756756756757,130,1층,D블록,3,2,-544,910,-59,1층 B블록3열 9,1061.846034,77.1939777,25.00306812,100,0,0,8.352478225229082e-10,0.858,23.11126922748069,3.185200794939987,-1229.239128137948,2,0
1층 D블록3열 3,14,31,120000,173421.05263157896,320000,1087.8833333333332,891.0,3.0,0.31481175289948216,0.45161290322580644,131,1층,D블록,3,3,-597,905,-59,1층 B블록3열 8,1085.778523,74.10988854,26.23855759,100,0,0,7.812252275085062e-10,0.835,25.65177334277522,3.114923274066851,-1205.293143391568,1,0
1층 D블록3열 4,20,37,120000,172894.73684210525,320000,918.775,898.0,8.0,0.29590683009432955,0.5405405405405406,132,1층,D블록,3,4,-650,898,-59,1층 B블록3열 7,1110.128371,70.85760149,27.34835448,100,0,0,7.309377541053076e-10,0.81,28.138369241097337,3.0465345378405986,-1180.9257756646791,0,0
1층 D블록3열 5,19,35,120000,172236.84210526315,320000,784.2815789473683,985.0,2.0,0.30051938811186063,0.5428571428571428,133,1층,D블록,3,5,-703,891,-59,1층 B블록3열 6,1136.473053,67.3676413,28.27020873,100,0,0,6.812751879545555e-10,0.785,30.51367379381508,2.975848223946495,-1154.557896811464,0,0
1층 D블록3열 6,13,30,120000,171447.36842105264,320000,811.8717948717948,985.0,3.0,0.2942305843205172,0.43333333333333335,134,1층,D블록,3,6,-756,883,-59,1층 B블록3열 5,1163.918382,63.72277125,29.05601341,100,0,0,6.34209025995786e-10,0.76,32.80941137598297,2.905616435573636,-1127.0854382953714,1,0
1층 D블록3열 7,21,38,120000,170657.8947368421,320000,752.8531746031746,674.0,3.0,0.2890314345297855,0.5526315789473685,135,1층,D블록,3,7,-809,876,-59,1층 B블록3열 4,1193.875203,59.92212737,29.649394,100,0,0,5.876560400043218e-10,0.735,34.96316396826031,2.8326482277517786,-1097.0969092757573,0,0
1층 D블록3열 8,15,34,120000,168421.05263157896,320000,846.1233333333332,985.0,1.0,0.26647103858371013,0.4411764705882353,136,1층,D블록,3,8,-862,867,-59,1층 B블록3열 3,1224.015523,56.09463877,30.16994981,100,0,0,5.453046778501284e-10,0.709,37.07450418638621,2.762841925493946,-1066.9235055110985,1,0
1층 D블록3열 9,12,31,85000,165000.0,320000,854.2027777777777,985.0,4.0,0.25443815215109816,0.3870967741935484,137,1층,D블록,3,9,-915,858,-59,1층 B블록3열 2,1255.734845,52.25406152,30.56114317,100,0,0,5.050171927328913e-10,0.684,39.0815563272612,2.693001622449145,-1035.1692910630086,1,0
1층 D블록4열 1,21,36,120000,173815.7894736842,320000,431.32301587301583,674.0,1.0,0.4202190089822286,0.5833333333333334,180,1층,D블록,4,1,-499,1009,-42,1층 B블록4열 10,1126.430646,74.22968041,20.45759944,100,0,0,6.996593262091903e-10,0.896,18.533607829657107,2.1368210120126263,-1164.5573068648025,0,0
1층 D블록4열 10,15,37,110000,161052.63157894736,320000,1097.8855555555556,985.0,11.0,0.2142616437361135,0.40540540540540543,189,1층,D블록,4,10,-982,943,-42,1층 B블록4열 1,1362.107558,47.53466586,28.12959239,100,0,0,3.95699764506564e-10,0.693,38.37959260783499,1.766970761153521,-928.724307023056,1,0
1층 D블록4열 2,20,35,120000,173684.2105263158,320000,394.9616666666667,674.0,2.0,0.4133837020999962,0.5714285714285714,181,1층,D블록,4,2,-553,1005,-42,1층 B블록4열 9,1147.866717,71.75955951,21.83304288,100,0,0,6.611889845567752e-10,0.876,21.04068892831108,2.096898516801007,-1143.1174018962065,0,0
1층 D블록4열 3,18,33,120000,173552.63157894736,320000,507.6666666666667,674.0,2.0,0.3832294245410929,0.5454545454545454,182,1층,D블록,4,3,-607,1000,-42,1층 B블록4열 8,1170.560977,69.11057645,23.06126295,100,0,0,6.23473320751686e-10,0.855,23.47670454503309,2.0562272461639006,-1120.414989266627,0,0
1층 D블록4열 4,21,37,120000,173026.31578947368,320000,699.9031746031746,674.0,4.0,0.3218815061754972,0.5675675675675675,183,1층,D블록,4,4,-661,992,-42,1층 B블록4열 7,1192.790426,66.374991,24.2151975,100,0,0,5.892608206940411e-10,0.832,25.895690502977853,2.0178903464946787,-1098.175130048495,0,0
1층 D블록4열 5,18,34,120000,172500.0,320000,675.3731481481481,674.0,3.0,0.3461205722339809,0.5294117647058824,184,1층,D블록,4,5,-715,985,-42,1층 B블록4열 6,1217.872736,63.40775461,25.17527264,100,0,0,5.53597697759971e-10,0.809,28.19441315079376,1.9763148656845604,-1073.0768863158817,0,0
1층 D블록4열 6,14,33,120000,171578.94736842104,320000,356.5345238095238,674.0,11.0,0.2662571178132434,0.42424242424242425,185,1층,D블록,4,6,-768,978,-42,1층 B블록4열 5,1244.215415,60.35674434,25.97444831,100,0,0,5.191743968359875e-10,0.786,30.36065305324448,1.934456008755012,-1046.7148770123936,1,0
1층 D블록4열 7,17,36,120000,168421.05263157896,320000,780.6764705882352,674.0,1.0,0.2569679111158176,0.4722222222222222,186,1층,D블록,4,7,-822,970,-42,1층 B블록4열 4,1272.143074,57.16513971,26.67633357,100,0,0,4.857268673228258e-10,0.763,32.497651468580344,1.891972821938552,-1018.7649494698258,1,0
1층 D블록4열 8,19,36,120000,167368.42105263157,320000,997.619298245614,757.0,5.0,0.2739940253458901,0.5277777777777778,187,1층,D블록,4,8,-875,961,-42,1층 B블록4열 3,1300.349953,53.98694314,27.2728867,100,0,0,4.5479874863600216e-10,0.739,34.53712477265665,1.8509181605736849,-990.534407944566,0,0
1층 D블록4열 9,13,33,105000,163815.7894736842,320000,1118.478205128205,985.0,5.0,0.2504048604714029,0.3939393939393939,188,1층,D블록,4,9,-929,952,-42,1층 B블록4열 2,1330.830192,50.71969854,27.75644282,100,0,0,4.242599779838437e-10,0.716,36.51840233703716,1.8085120053107568,-960.0281459698034,1,0
1층 D블록5열 1,22,38,120000,173815.7894736842,320000,731.196212121212,935.0,2.0,0.3255317743273372,0.5789473684210527,232,1층,D블록,5,1,-508,1104,-24,1층 B블록5열 10,1215.506479,69.10978089,17.94930671,100,0,0,5.568371034550625e-10,0.908,16.907520007618555,1.1313704181391817,-1075.3945532325752,0,0
1층 D블록5열 10,18,35,70000,162236.84210526315,320000,944.9629629629629,935.0,8.59726529535566,0.29777686170092843,0.5142857142857142,241,1층,D블록,5,10,-997,1037,-24,1층 B블록5열 1,1438.733471,46.32342052,25.71301645,100,0,0,3.3578319588345316e-10,0.721,36.0716211889966,0.9558146232932532,-852.0626899126554,0,0
1층 D블록5열 2,21,36,120000,173684.2105263158,320000,900.1206349206349,935.0,2.0,0.3263777297244208,0.5833333333333334,233,1층,D블록,5,2,-562,1099,-24,1층 B블록5열 9,1234.593455,67.05216071,19.26309592,100,0,0,5.314080011917329e-10,0.89,19.282257121821544,1.1138770620520717,-1056.3078523549889,0,0
1층 D블록5열 3,20,32,120000,173552.63157894736,320000,879.2625,674.0,2.0,0.3726987015280249,0.625,234,1층,D블록,5,3,-617,1094,-24,1층 B블록5열 8,1256.2249,64.76205378,20.45283334,100,0,0,5.044263996314878e-10,0.871,21.62059916706317,1.094694407527998,-1034.672266276265,2,0
1층 D블록5열 4,23,36,120000,173289.47368421053,320000,856.7253623188407,674.0,2.0,0.3343424209556683,0.6388888888888888,235,1층,D블록,5,4,-671,1087,-24,1층 B블록5열 7,1277.648621,62.42395864,21.53836449,100,0,0,4.794747135334321e-10,0.851,23.88507550949352,1.0763363001824555,-1013.2421524922016,2,0
1층 D블록5열 5,19,35,120000,172763.15789473685,320000,758.509649122807,985.0,2.0,0.3212134741430465,0.5428571428571428,236,1층,D블록,5,5,-726,1079,-24,1층 B블록5열 6,1300.727873,59.91364237,22.53144395,100,0,0,4.544024452738824e-10,0.83,26.132686461378704,1.0572363161975609,-990.1532364742936,0,0
1층 D블록5열 6,10,29,120000,171578.94736842104,320000,1165.9099999999999,985.0,3.0456130401610957,0.2817066975215435,0.3448275862068966,237,1층,D블록,5,6,-780,1072,-24,1층 B블록5열 5,1325.956259,57.29914849,23.35507755,100,0,0,4.2895566425475055e-10,0.809,28.2383198127568,1.0371185280342896,-964.911528409443,3,0
1층 D블록5열 7,24,37,120000,168421.05263157896,320000,833.7652777777777,769.0,2.0,0.3654540149621043,0.6486486486486487,238,1층,D블록,5,7,-835,1064,-24,1층 B블록5열 4,1352.736855,54.56574257,24.09436823,100,0,0,4.039801561158265e-10,0.787,30.32215310233024,1.0165841593025975,-938.1151609989784,2,0
1층 D블록5열 8,22,35,120000,165921.05263157896,320000,937.2378787878788,769.0,6.307730222491927,0.3396048318415013,0.6285714285714286,239,1층,D블록,5,8,-889,1055,-24,1층 B블록5열 3,1379.826801,51.84018058,24.7368113,100,0,0,3.8065038328337765e-10,0.765,32.31753553491128,0.9966236723192442,-911.00811701754,2,0
1층 D블록5열 9,16,30,95000,165263.15789473685,320000,1028.0385416666668,935.0,11.0,0.3119559425015101,0.5333333333333333,240,1층,D블록,5,9,-943,1046,-24,1층 B블록5열 2,1408.524405,49.08116646,25.27366319,100,0,0,3.5785482006237544e-10,0.743,34.233833155431086,0.9763162434105866,-882.2917012990931,0,0
1층 D블록6열 1,20,36,120000,173815.7894736842,320000,798.0675,935.0,2.0,0.3279400714278927,0.5555555555555556,286,1층,D블록,6,1,-507,1199,-7,1층 B블록6열 11,1301.806053,64.95015933,15.68907553,100,0,0,4.5327434641731535e-10,0.921,15.19566542774372,0.3080892029854359,-989.0227022899596,0,0
1층 D블록6열 10,20,34,95000,162631.57894736843,320000,898.9541666666667,663.0,11.0,0.3225296172597972,0.5882352941176471,295,1층,D블록,6,10,-971,1138,-7,1층 B블록6열 2,1495.972593,46.78958138,23.2070382,100,0,0,2.9869578124122316e-10,0.761,32.74699046969193,0.2681011149399885,-794.8015436864431,0,0
1층 D블록6열 11,23,38,70000,160921.05263157896,320000,862.5028985507246,663.0,4.0,0.30228278689292404,0.6052631578947368,296,1층,D블록,6,11,-1023,1129,-7,1층 B블록6열 1,1523.554725,44.51782136,23.65570342,100,0,0,2.827651122200645e-10,0.741,34.45456737717622,0.2632474312228587,-767.2054047611798,2,0
1층 D블록6열 2,22,38,120000,173684.2105263158,320000,614.8909090909091,935.0,2.0,0.36218035819772415,0.5789473684210527,287,1층,D블록,6,2,-559,1195,-7,1층 B블록6열 10,1319.300951,63.25787328,16.86141616,100,0,0,4.3548015970654203e-10,0.906,17.34384510612618,0.3040036756211176,-971.5303470518936,0,0
1층 D블록6열 3,15,32,120000,173684.2105263158,320000,437.95222222222225,935.0,3.0,0.3698193233897976,0.46875,288,1층,D블록,6,3,-611,1190,-7,1층 B블록6열 9,1337.710731,61.46169951,17.95085449,100,0,0,4.177470263453059e-10,0.89,19.45249992843958,0.2998198920590108,-953.120673009692,1,0
1층 D블록6열 4,22,37,120000,173552.63157894736,320000,509.0742424242424,935.0,3.0,0.36623297153158196,0.5945945945945946,289,1층,D블록,6,4,-663,1184,-7,1층 B블록6열 8,1357.009211,59.56882506,18.9595932,100,0,0,4.0017652937528607e-10,0.873,21.52183093034486,0.2955560153261851,-933.8199870860464,2,0
1층 D블록6열 5,18,34,120000,173026.31578947368,320000,733.8064814814815,935.0,3.0,0.30289403757074645,0.5294117647058824,290,1층,D블록,6,5,-714,1177,-7,1층 B블록6열 7,1376.653188,57.6305081,19.87645048,100,0,0,3.8328900873189165e-10,0.855,23.516609917917204,0.2913385799707343,-914.171830720864,0,0
1층 D블록6열 6,14,33,120000,171973.68421052632,320000,492.03809523809525,935.0,3.0,0.3186830315923559,0.42424242424242425,291,1층,D블록,6,6,-766,1170,-7,1층 B블록6열 6,1398.46523,55.54645129,20.71015845,100,0,0,3.6563265919314835e-10,0.837,25.48728130541404,0.2867944963909204,-892.3528860475417,1,0
1층 D블록6열 7,22,36,120000,170131.57894736843,320000,561.8924242424242,663.0,3.0,0.41162459942875534,0.6111111111111112,292,1층,D블록,6,7,-817,1163,-7,1층 B블록6열 5,1421.304682,53.42489976,21.43806075,100,0,0,3.482879427021936e-10,0.818,27.36227196605295,0.2821858557143945,-869.5045497700485,2,0
1층 D블록6열 8,21,38,120000,167894.73684210525,320000,803.5095238095239,816.0,2.0,0.32975153954128467,0.5526315789473685,293,1층,D블록,6,8,-869,1155,-7,1층 B블록6열 4,1445.418624,51.21625182,22.10962033,100,0,0,3.311456552267077e-10,0.799,29.231583941371223,0.277478107428466,-845.3800681763811,0,0
1층 D블록6열 9,15,32,110000,164473.68421052632,320000,1042.7311111111112,853.0,5.0,0.2961941072697148,0.46875,294,1층,D블록,6,9,-920,1146,-7,1층 B블록6열 3,1469.613895,49.02255476,22.70984253,100,0,0,3.1505781116633915e-10,0.78,31.03170742670951,0.272909758518578,-821.17336646323,1,0
1층 D블록7열 1,19,38,120000,173815.7894736842,320000,1031.3447368421052,929.0,2.0,0.250220934877347,0.5,341,1층,D블록,7,1,-516,1294,12,1층 B블록7열 11,1393.138902,60.90873809,14.0247577,100,0,0,3.6984243613131996e-10,0.929,13.994737609914436,0.4935314458610635,-897.623228386698,0,0
1층 D블록7열 10,17,33,70000,160526.31578947368,320000,1091.379411764706,858.0,2.0,0.2635208604533586,0.5151515151515151,350,1층,D블록,7,10,-987,1232,12,1층 B블록7열 2,1578.650373,45.12559361,21.29241256,100,0,0,2.54180441871599e-10,0.78,30.95391407084387,0.4355340406030102,-712.084716081681,0,0
1층 D블록7열 11,23,38,70000,162631.57894736843,320000,766.9673913043479,985.0,3.0,0.2808103376696554,0.6052631578947368,351,1층,D블록,7,11,-1038,1223,12,1층 B블록7열 1,1604.156164,43.20237012,21.75384767,100,0,0,2.4224792557097577e-10,0.762,32.57678060668852,0.4286089982795883,-686.5693307823677,2,0
1층 D블록7열 2,19,36,120000,173684.2105263158,320000,967.1122807017542,745.0,2.0,0.30009971212098274,0.5277777777777778,342,1층,D블록,7,2,-568,1289,12,1층 B블록7열 10,1408.647933,59.49228889,15.11741568,100,0,0,3.577606846588486e-10,0.915,16.035195971099096,0.4880975963483792,-882.11899549809,0,0
1층 D블록7열 3,19,32,120000,173684.2105263158,320000,1238.4412280701754,729.0,6.0,0.3085159049767851,0.59375,343,1층,D블록,7,3,-619,1285,12,1층 B블록7열 9,1426.369517,57.95575596,16.09100523,100,0,0,3.44590938732169e-10,0.901,17.975105110168265,0.4820332015089277,-864.3990829131697,2,0
1층 D블록7열 4,19,35,120000,173684.2105263158,320000,1062.2763157894738,985.0,10.0,0.27279531930854795,0.5428571428571428,344,1층,D블록,7,4,-676,1278,12,1층 B블록7열 8,1445.822949,56.19498371,17.13315338,100,0,0,3.308679178423897e-10,0.884,20.13109575563409,0.4755473335314783,-844.9462563277682,0,0
1층 D블록7열 5,18,35,120000,172894.73684210525,320000,1163.223148148148,754.0,6.0,0.23291771569420297,0.5142857142857142,345,1층,D블록,7,5,-727,1271,12,1층 B블록7열 7,1464.279345,54.53631034,17.99665443,100,0,0,3.1851375429882944e-10,0.868,22.02357619071758,0.4695531988531996,-826.4884600267131,0,0
1층 D블록7열 6,13,31,120000,171842.1052631579,320000,1190.5435897435896,674.0,11.0,0.25372477128856746,0.41935483870967744,346,1층,D블록,7,6,-779,1264,12,1층 B블록7열 6,1484.816824,52.75377264,18.79379267,100,0,0,3.0547900033307193e-10,0.851,23.899850332087244,0.4630583571028678,-805.9473837358096,1,0
1층 D블록7열 7,23,38,120000,170263.15789473685,320000,726.9652173913043,629.0,3.0,0.33025426215831927,0.6052631578947368,347,1층,D블록,7,7,-830,1257,12,1층 B블록7열 5,1506.350889,50.93856433,19.50088459,100,0,0,2.925644517300649e-10,0.834,25.69130209391289,0.4564385573476132,-784.4080298078578,2,0
1층 D블록7열 8,20,36,120000,166973.68421052632,320000,899.6025,985.0,3.0,0.30555901033490507,0.5555555555555556,348,1층,D블록,7,8,-884,1248,12,1층 B블록7열 4,1529.412959,48.98559153,20.20111169,100,0,0,2.79528248211176e-10,0.816,27.565640745061728,0.4495557623413619,-761.339321299078,0,0
1층 D블록7열 9,16,31,110000,163684.2105263158,320000,966.4572916666666,858.0,2.0,0.32286748554758776,0.5161290322580645,349,1층,D블록,7,9,-935,1240,12,1층 B블록7열 3,1553.051512,47.08785885,20.77810172,100,0,0,2.6695767896393207e-10,0.798,29.271899073134858,0.4427130653749227,-737.6928490199409,0,0
1층 D블록8열 1,19,38,120000,173815.7894736842,320000,438.9105263157894,935.0,2.0,0.35402905924708616,0.5,397,1층,D블록,8,1,-524,1389,30,1층 B블록8열 11,1484.855885,57.33081016,12.62448013,100,0,0,3.054548929403058e-10,0.936,12.932755301912565,1.1576816072641765,-805.8471500821081,0,0
1층 D블록8열 10,17,36,70000,162105.26315789475,320000,1001.3166666666666,935.0,9.0,0.2351323786321214,0.4722222222222222,406,1층,D블록,8,10,-1001,1325,30,1층 B블록8열 2,1660.881091,43.58012333,19.60854699,100,0,0,2.1826513975553747e-10,0.798,29.333795561344925,1.0349728676516508,-629.8173493356848,1,0
1층 D블록8열 11,19,38,70000,160526.31578947368,320000,682.9728070175439,935.0,3.0,0.2826552388269972,0.5,407,1층,D블록,8,11,-1054,1317,30,1층 B블록8열 1,1687.099582,41.82773704,20.06938054,100,0,0,2.0824656501396806e-10,0.781,30.934198589121085,1.01888708939348,-603.5918500192249,0,0
1층 D블록8열 2,19,37,120000,173684.2105263158,320000,446.76929824561404,935.0,3.0,0.3768058003236463,0.5135135135135135,398,1층,D블록,8,2,-578,1384,30,1층 B블록8열 10,1500.146659,56.05879641,13.65680176,100,0,0,2.9620940425114687e-10,0.923,14.93066266932871,1.145879947328995,-790.5624307120804,0,0
1층 D블록8열 3,16,33,120000,173684.2105263158,320000,753.365625,935.0,3.0,0.32522020445720934,0.48484848484848486,399,1층,D블록,8,3,-631,1379,30,1층 B블록8열 9,1516.806514,54.70605387,14.60192887,100,0,0,2.8655595937172963e-10,0.909,16.851569010088557,1.133292516766627,-773.906381197021,0,0
1층 D블록8열 4,17,38,120000,173552.63157894736,320000,808.0147058823529,935.0,4.0,0.24053314736942802,0.4473684210526316,400,1층,D블록,8,4,-684,1374,30,1층 B블록8열 8,1535.132568,53.25860162,15.47658475,100,0,0,2.764154690496048e-10,0.895,18.72866482038644,1.1197618023883045,-755.5820928572313,1,0
1층 D블록8열 5,15,35,120000,173157.8947368421,320000,1055.611111111111,935.0,9.0,0.24040176509944633,0.42857142857142855,401,1층,D블록,8,5,-737,1366,30,1층 B블록8열 7,1552.425522,51.80118189,16.33312539,100,0,0,2.672807480509311e-10,0.88,20.61203946205708,1.107286863175862,-738.2903895492896,1,0
1층 D블록8열 6,13,34,120000,171842.1052631579,320000,850.053846153846,985.0,2.0,0.23889326195429308,0.38235294117647056,402,1층,D블록,8,6,-790,1358,30,1층 B블록8열 6,1571.357375,50.25983512,17.12076641,100,0,0,2.5773600671728074e-10,0.864,22.45196517051718,1.0939445413413345,-719.3579192994335,1,0
1층 D블록8열 7,18,36,120000,170657.8947368421,320000,901.6962962962963,985.0,6.0,0.2850645479399693,0.5,403,1층,D블록,8,7,-843,1351,30,1층 B블록8열 5,1592.717803,48.62923194,17.8215373,100,0,0,2.47504726233811e-10,0.848,24.227211625850146,1.0792715675698832,-697.994782227968,0,0
1층 D블록8열 8,19,38,120000,168289.47368421053,320000,856.0359649122806,935.0,4.0,0.2660168149500626,0.5,404,1층,D블록,8,8,-896,1343,30,1층 B블록8열 4,1614.733724,46.96403336,18.47262042,100,0,0,2.3751839665618527e-10,0.832,25.973534402020093,1.0645546449395982,-675.9750919869862,0,0
1층 D블록8열 9,12,31,70000,163552.63157894736,320000,1150.6,935.0,5.0,0.24639236890385866,0.3870967741935484,405,1층,D블록,8,9,-949,1334,30,1층 B블록8열 3,1637.393355,45.2709003,19.075865,100,0,0,2.2779329113876515e-10,0.815,27.691611151484874,1.0498207788759404,-653.3107507421918,1,0
1층 D블록9열 1,23,38,120000,173684.2105263158,320000,947.7391304347826,861.0,2.0,0.27734764616747326,0.6052631578947368,454,1층,D블록,9,1,-533,1483,50,1층 B블록9열 11,1576.666737,54.1242488,11.48285551,100,0,0,2.551410178927971e-10,0.941,12.103991145861931,1.8172955025015145,-713.9867109428785,2,0
1층 D블록9열 10,17,32,70000,162500.0,320000,736.7901960784314,674.0,5.104686938308034,0.3011660135653025,0.53125,463,1층,D블록,9,10,-1014,1420,50,1층 B블록9열 2,1745.593309,42.07871362,18.07805527,100,0,0,1.8800560381497022e-10,0.814,27.865262052841345,1.6413793770767056,-545.0720195367123,0,0
1층 D블록9열 11,20,38,70000,161973.68421052632,320000,667.2058333333333,730.0,2.0,0.2871387709285112,0.5263157894736842,464,1층,D블록,9,11,-1068,1411,50,1층 B블록9열 1,1770.323417,40.52506484,18.56159934,100,0,0,1.8023625623216243e-10,0.797,29.457661567430204,1.6184443784415337,-520.3377744205854,0,0
1층 D블록9열 2,17,34,120000,173684.2105263158,320000,843.2676470588235,674.0,2.0,0.26822811911242544,0.5,455,1층,D블록,9,2,-586,1478,50,1층 B블록9열 10,1590.71682,53.04636038,12.40898701,100,0,0,2.484399197063826e-10,0.93,13.962640044379071,1.8012388393909673,-699.9434489348253,0,0
1층 D블록9열 3,17,31,120000,173552.63157894736,320000,995.2696078431372,908.0,2.0,0.2946917743925427,0.5483870967741935,456,1층,D블록,9,3,-640,1474,50,1층 B블록9열 9,1607.723857,51.82554895,13.2799266,100,0,0,2.4063878774458023e-10,0.917,15.805351067857767,1.782178555935903,-682.9410636715234,0,0
1층 D블록9열 4,20,35,120000,173421.05263157896,320000,749.325,674.0,4.165716535957725,0.3076610808079816,0.5714285714285714,457,1층,D블록,9,4,-694,1469,50,1층 B블록9열 8,1625.45286,50.54855294,14.10527796,100,0,0,2.3285033284828177e-10,0.904,17.62268472287843,1.762733958362621,-665.2154118263701,0,0
1층 D블록9열 5,21,34,120000,173026.31578947368,320000,834.020634920635,663.0,3.0,0.3482882891154256,0.6176470588235294,458,1층,D블록,9,5,-747,1460,50,1층 B블록9열 7,1640.764761,49.3142668,14.91950254,100,0,0,2.263919810931626e-10,0.89,19.431494405979603,1.7462787003785998,-649.9068308214905,2,0
1층 D블록9열 6,15,30,120000,171973.68421052632,320000,1227.6699999999998,663.0,2.0,0.3058697977808742,0.5,459,1층,D블록,9,6,-801,1453,50,1층 B블록9열 6,1659.912648,47.93343527,15.65733704,100,0,0,2.1864739004121062e-10,0.876,21.20199036019785,1.726128406808279,-630.7598743291884,0,0
1층 D블록9열 7,18,37,120000,170921.05263157896,320000,857.637962962963,674.0,8.0,0.24101797978551814,0.4864864864864865,460,1층,D블록,9,7,-854,1445,50,1층 B블록9열 5,1679.23822,46.54011171,16.34128022,100,0,0,2.1118500044101052e-10,0.861,22.91845292618473,1.7062572888953984,-611.4342219830618,0,0
1층 D블록9열 8,18,37,110000,168026.31578947368,320000,754.4824074074073,985.0,6.300550795113406,0.25921463512143766,0.4864864864864865,461,1층,D블록,9,8,-908,1438,50,1층 B블록9열 4,1701.41353,45.04977306,16.96103147,100,0,0,2.0303474003433936e-10,0.846,24.604866190745803,1.6840123998961567,-589.2571417605363,0,0
1층 D블록9열 9,15,32,70000,164868.42105263157,320000,381.2144444444445,985.0,4.0,0.3106511359403754,0.46875,462,1층,D블록,9,9,-961,1428,50,1층 B블록9열 3,1721.977061,43.59404228,17.56312734,100,0,0,1.9584744702072047e-10,0.83,26.274557208712093,1.663896546023581,-568.6917416763564,1,0
1층 E블록10열 1,21,36,65000,129605.26315789473,320000,396.6420634920635,985.0,3.0,0.3439441272658406,0.5833333333333334,522,1층,E블록,10,1,-1246,1473,69,1층 A블록10열 11,1930.545519,35.06083587,18.44684509,100,0,0,1.3898241760129358e-10,0.763,26.110697122139648,2.048255757033433,-360.0450267550882,0,0
1층 E블록10열 10,21,35,20000,108421.05263157895,180000,968.4087301587301,935.0,7.0,0.22266110461792543,0.6,531,1층,E블록,10,10,-1698,1361,69,1층 A블록10열 2,2177.219787,24.22176372,20.27930186,100,0,0,9.689317389126128e-11,0.625,37.169794838803234,1.816110109961677,-113.34050299298852,2,0
1층 E블록10열 11,22,35,20000,108026.31578947368,180000,820.553787878788,842.0,6.0,0.2639736727313245,0.6285714285714286,532,1층,E블록,10,11,-1747,1347,69,1층 A블록10열 1,2207.074761,23.1701871,20.36413569,100,0,0,9.301411682107503e-11,0.611,38.24953921569537,1.7915356280685533,-83.48283637539106,2,0
1층 E블록10열 2,21,36,70000,129342.1052631579,320000,545.197619047619,985.0,4.0,0.3343139933375846,0.5833333333333334,523,1층,E블록,10,2,-1296,1463,69,1층 A블록10열 10,1955.695784,33.79013831,18.74566607,100,0,0,1.3368913133791018e-10,0.749,27.419218037270923,2.021904158761718,-334.89141333610274,0,0
1층 E블록10열 3,18,30,10000,126184.21052631579,320000,764.4851851851852,935.0,5.0,0.3484740645300202,0.6,524,1층,E블록,10,3,-1349,1451,69,1층 A블록10열 9,1982.413428,32.45722876,19.04376789,100,0,0,1.2835633490040008e-10,0.732,28.796777441482966,1.9946431958802189,-308.1701869689501,2,0
1층 E블록10열 4,22,37,10000,123026.31578947368,320000,994.2174242424243,840.0,7.0,0.26996659118829297,0.5945945945945946,525,1층,E블록,10,4,-1399,1439,69,1층 A블록10열 8,2008.154128,31.21330922,19.29946072,100,0,0,1.2348348363978248e-10,0.717,30.075560263954426,1.9690655448954413,-282.42602993117845,2,0
1층 E블록10열 5,19,34,10000,116973.68421052632,180000,764.2692982456141,918.0,2.0,0.27493867782174797,0.5588235294117647,526,1층,E블록,10,5,-1449,1427,69,1층 A블록10열 7,2034.868792,29.98596532,19.52272659,100,0,0,1.1868361506433082e-10,0.702,31.32133457840017,1.943204792741615,-255.7078273308352,0,0
