seat,예매여부 sum,좌석 오픈 여부 sum,원가격추정 amin,원가격추정 mean,원가격추정 amax,거래까지걸린시간_시간 mean,거래까지걸린시간_등수 amax,거래까지걸린시간_등수 amin,표준화 등수 점수 mean,좌석 예매율,Unnamed: 0,층,블록,열,넘버,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도,주성분,before_smoothing_label,after_smoothing_label
2층 B블록8열 2,19,35,10000,55540.54054054054,85000,1029.556140350877,469.0,13.0,0.25203108553791986,0.5428571428571428,2013,2층,B블록,8,2,1125,2958,923,2층 D블록8열 3,3296.561542,24.87463124,7.69626386,98,0,1,2.7913637651585183e-11,0.935,15.467212889619232,16.25953064151217,1006.1052971568982,2,0
2층 B블록8열 3,23,35,10000,54054.05405405405,85000,1182.6246376811596,504.0,6.0,0.3010827588876681,0.6571428571428571,2014,2층,B블록,8,3,1071,2963,923,2층 D블록8열 2,3283.038075,25.13548189,7.533731866,98,0,1,2.82600054682193e-11,0.94,14.516968944973542,16.328376650143635,992.5879371928528,0,0
2층 B블록8열 4,24,35,30000,55540.54054054054,85000,1104.1347222222223,469.0,6.0,0.31870405726664924,0.6857142857142857,2015,2층,B블록,8,4,1018,2968,923,2층 D블록8열 1,3270.669198,25.38063979,7.372441571,98,0,1,2.8581836936960763e-11,0.946,13.575728663001838,16.39186477032189,980.2250755803396,0,0
2층 C블록1열 1,25,37,50000,81756.75675675676,150000,803.6713333333333,439.0,3.0,0.362100793228328,0.6756756756756757,1534,2층,C블록,1,1,250,2320,633,2층 C블록1열 11,2417.765291,36.49212538,6.470032834,100,0,0,7.075507311594025e-11,0.994,6.150381528504812,15.17760784647375,127.37129583033187,0,2
2층 C블록1열 10,20,35,50000,81621.62162162163,150000,686.8325,559.0,7.0,0.29118722937275593,0.5714285714285714,1543,2층,C블록,1,10,-200,2322,633,2층 C블록1열 2,2415.030642,36.60764415,6.323686098,100,0,0,7.099570294538025e-11,0.996,4.922886962050298,15.195208484788628,124.64377076752088,2,2
2층 C블록1열 11,23,37,50000,81891.8918918919,150000,651.5956521739131,559.0,3.0,0.3091170102823366,0.6216216216216216,1544,2층,C블록,1,11,-250,2320,633,2층 C블록1열 1,2417.765291,36.49212538,6.470032834,100,0,0,7.075507311594025e-11,0.994,6.150381528504812,15.17760784647375,127.37129583033187,0,2
2층 C블록1열 2,24,36,50000,82567.56756756757,150000,806.4180555555555,439.0,3.0,0.3579373639249236,0.6666666666666666,1535,2층,C블록,1,2,200,2322,633,2층 C블록1열 10,2415.030642,36.60764415,6.323686098,100,0,0,7.099570294538025e-11,0.996,4.922886962050298,15.195208484788628,124.64377076752088,0,2
2층 C블록1열 3,22,34,50000,83648.64864864865,150000,682.7893939393939,585.0,3.0,0.3876492768657004,0.6470588235294118,1536,2층,C블록,1,3,150,2322,633,2층 C블록1열 9,2411.404777,36.72099778,6.213963574,99,0,0,7.131643892933883e-11,0.998,3.6961420069860105,15.21860895730584,121.02362189711482,0,2
2층 C블록1열 4,23,36,50000,83378.37837837837,150000,739.2557971014492,439.0,2.0,0.35691511647270474,0.6388888888888888,1537,2층,C블록,1,4,100,2323,633,2층 C블록1열 8,2409.775508,36.78729491,6.128923901,100,0,0,7.146118964152703e-11,0.999,2.4649344376691764,15.229147654746718,119.40257373508764,0,2
2층 C블록1열 5,27,36,50000,81351.35135135135,150000,745.4814814814815,585.0,2.0,0.433396307177134,0.75,1538,2층,C블록,1,5,50,2324,633,2층 C블록1열 7,2409.183472,36.82110552,6.07526764,100,0,0,7.151388549670793e-11,1.0,1.232507349914183,15.23298082164761,118.8174051100453,0,2
2층 C블록1열 6,23,34,50000,80540.54054054055,150000,816.390579710145,585.0,4.0,0.3798291802109665,0.6764705882352942,1539,2층,C블록,1,6,0,2325,633,2층 C블록1열 6,2409.629432,36.82231845,6.054173368,99,0,0,7.147418674070163e-11,1.0,0.0,15.23009324952226,119.26886147308409,0,2
2층 C블록1열 7,23,37,50000,81351.35135135135,150000,749.4702898550725,585.0,7.0,0.3291761744996279,0.6216216216216216,1540,2층,C블록,1,7,-50,2324,633,2층 C블록1열 5,2409.183472,36.82110552,6.07526764,100,0,0,7.151388549670793e-11,1.0,1.232507349914183,15.23298082164761,118.8174051100453,0,2
2층 C블록1열 8,22,36,50000,82837.83783783784,150000,726.915909090909,439.0,6.0,0.3482157451175995,0.6111111111111112,1541,2층,C블록,1,8,-100,2323,633,2층 C블록1열 4,2409.775508,36.78729491,6.128923901,100,0,0,7.146118964152703e-11,0.999,2.4649344376691764,15.229147654746718,119.40257373508764,0,2
2층 C블록1열 9,22,36,50000,82027.02702702703,150000,876.4878787878788,439.0,6.0,0.303890525693342,0.6111111111111112,1542,2층,C블록,1,9,-150,2322,633,2층 C블록1열 3,2411.404777,36.72099778,6.213963574,100,0,0,7.131643892933883e-11,0.998,3.6961420069860105,15.21860895730584,121.02488297666528,0,2
2층 C블록2열 1,19,35,50000,81216.21621621621,150000,921.8061403508772,585.0,11.0,0.28207404672313957,0.5428571428571428,1599,2층,C블록,2,1,251,2420,675,2층 C블록2열 11,2524.881383,34.90225461,6.304939373,100,0,0,6.212652461484206e-11,0.995,5.9214882693217055,15.50600033796583,234.49455790696808,2,2
2층 C블록2열 10,19,35,50000,80945.94594594595,150000,781.9429824561403,585.0,11.0,0.2946315424603321,0.5428571428571428,1608,2층,C블록,2,10,-200,2422,675,2층 C블록2열 2,2522.242851,35.00594231,6.175030473,99,0,0,6.232170133646682e-11,0.997,4.720568053772283,15.522629888889568,231.86172106688335,2,2
2층 C블록2열 11,18,36,50000,80000.0,150000,800.2037037037037,585.0,11.0,0.25585314459204506,0.5,1609,2층,C블록,2,11,-251,2420,675,2층 C블록2열 1,2524.881383,34.90225461,6.304939373,100,0,0,6.212652461484206e-11,0.995,5.9214882693217055,15.50600033796583,234.49455790696808,2,2
2층 C블록2열 2,20,37,50000,82162.16216216216,150000,776.6416666666667,585.0,11.0,0.27268070980738174,0.5405405405405406,1600,2층,C블록,2,2,200,2422,675,2층 C블록2열 10,2522.242851,35.00594231,6.175030473,100,0,0,6.232170133646682e-11,0.997,4.720568053772283,15.522629888889568,231.86298214643372,2,2
2층 C블록2열 3,16,34,50000,81351.35135135135,150000,763.4875,439.0,11.0,0.2549617198109217,0.47058823529411764,1601,2층,C블록,2,3,150,2422,675,2층 C블록2열 9,2518.771327,35.10586527,6.08037901,100,0,0,6.257974334896468e-11,0.998,3.5439322616121074,15.544564557892269,228.3981636017822,2,2
2층 C블록2열 4,21,36,50000,81486.48648648648,150000,667.8761904761905,439.0,11.0,0.32991576188073346,0.5833333333333334,1602,2층,C블록,2,4,99,2423,675,2층 C블록2열 8,2517.211751,35.16492248,6.005741294,100,0,0,6.269613206334981e-11,0.999,2.3397147630330024,15.554439129520029,226.8453805796276,2,2
2층 C블록2열 5,19,35,50000,81891.8918918919,150000,605.5657894736842,585.0,3.0,0.322156426803841,0.5428571428571428,1603,2층,C블록,2,5,49,2424,675,2층 C블록2열 7,2516.704591,35.19363067,5.959842562,99,0,0,6.273404280407855e-11,1.0,1.1580490446139455,15.557652988046568,226.34352534839115,2,2
2층 C블록2열 6,19,36,50000,81486.48648648648,150000,622.8008771929825,585.0,3.0,0.3148436897669756,0.5277777777777778,1604,2층,C블록,2,6,0,2425,675,2층 C블록2열 6,2517.190895,35.19362076,5.941928352,100,0,0,6.269769046883294e-11,1.0,0.0,15.554571270074405,226.8374208843128,2,2
2층 C블록2열 7,16,35,50000,82162.16216216216,150000,706.3229166666666,585.0,7.0,0.26238583510735797,0.45714285714285713,1605,2층,C블록,2,7,-49,2424,675,2층 C블록2열 5,2516.704591,35.19363067,5.959842562,99,0,0,6.273404280407855e-11,1.0,1.1580490446139455,15.557652988046568,226.34352534839115,2,2
2층 C블록2열 8,19,36,50000,80810.81081081081,150000,674.65,439.0,11.0,0.2685001532919098,0.5277777777777778,1606,2층,C블록,2,8,-99,2423,675,2층 C블록2열 4,2517.211751,35.16492248,6.005741294,100,0,0,6.269613206334981e-11,0.999,2.3397147630330024,15.554439129520029,226.8453805796276,2,2
2층 C블록2열 9,17,35,50000,81351.35135135135,150000,595.5235294117647,585.0,10.0,0.26911085136992235,0.4857142857142857,1607,2층,C블록,2,9,-150,2422,675,2층 C블록2열 3,2518.771327,35.10586527,6.08037901,100,0,0,6.257974334896468e-11,0.998,3.5439322616121074,15.544564557892269,228.3981636017822,2,2
2층 C블록3열 1,18,37,50000,77432.43243243243,105000,620.8787037037036,585.0,7.0,0.26353557832805546,0.4864864864864865,1667,2층,C블록,3,1,255,2520,717,2층 C블록3열 11,2632.397007,33.43239369,6.154716341,100,0,0,5.4820858831415036e-11,0.995,5.7781190691266735,15.805661768622278,342.0147104569472,2,2
2층 C블록3열 10,17,35,50000,77027.02702702703,150000,571.2862745098039,439.0,7.0,0.27773629506223746,0.4857142857142857,1676,2층,C블록,3,10,-204,2522,717,2층 C블록3열 2,2629.864825,33.52532228,6.039367643,100,0,0,5.4979365185555884e-11,0.997,4.624483250821376,15.821279112414132,339.48920685590485,2,2
2층 C블록3열 11,19,37,30000,75135.13513513513,150000,604.3666666666667,535.0,5.0,0.2969233163605144,0.5135135135135135,1677,2층,C블록,3,11,-255,2520,717,2층 C블록3열 1,2632.397007,33.43239369,6.154716341,100,0,0,5.4820858831415036e-11,0.995,5.7781190691266735,15.805661768622278,342.0147104569472,2,2
2층 C블록3열 2,18,36,50000,77432.43243243243,100000,549.7416666666667,439.0,7.0,0.29002149528173815,0.5,1668,2층,C블록,3,2,204,2522,717,2층 C블록3열 10,2629.864825,33.52532228,6.039367643,100,0,0,5.4979365185555884e-11,0.997,4.624483250821376,15.821279112414132,339.48920685590485,2,2
2층 C블록3열 3,18,36,50000,78378.37837837837,110000,593.1351851851852,585.0,7.0,0.28191609058875133,0.5,1669,2층,C블록,3,3,153,2522,717,2층 C블록3열 9,2626.400959,33.6173284,5.953989636,100,0,0,5.51971831423356e-11,0.998,3.471658829587313,15.842693399304853,336.03193175794377,2,2
2층 C블록3열 4,19,34,50000,77162.16216216216,110000,578.3780701754386,439.0,2.0,0.3415970969079399,0.5588235294117647,1670,2층,C블록,3,4,102,2523,717,2층 C블록3열 8,2624.88514,33.67068513,5.887592841,100,0,0,5.5292864203721475e-11,0.999,2.3150965797116423,15.852082979429596,334.5226336676742,2,2
2층 C블록3열 5,21,35,50000,78108.1081081081,110000,874.4238095238094,439.0,1.0,0.30851217509738593,0.6,1671,2층,C블록,3,5,51,2524,717,2층 C블록3열 7,2624.360112,33.6976794,5.845619868,100,0,0,5.532605642068987e-11,1.0,1.157562271416967,15.855337839626907,334.00402875705043,2,2
2층 C블록3열 6,20,36,50000,78108.1081081081,105000,808.3199999999999,585.0,7.0,0.2658587202630505,0.5555555555555556,1672,2층,C블록,3,6,0,2525,717,2층 C블록3열 6,2624.82647,33.69823075,5.828828845,100,0,0,5.529657199723572e-11,1.0,0.0,15.852446630591938,334.4766995733156,2,2
2층 C블록3열 7,17,36,10000,74729.72972972973,110000,654.9245098039216,585.0,7.0,0.2576453043170227,0.4722222222222222,1673,2층,C블록,3,7,-51,2524,717,2층 C블록3열 5,2624.360112,33.6976794,5.845619868,100,0,0,5.532605642068987e-11,1.0,1.157562271416967,15.855337839626907,334.00402875705043,2,2
2층 C블록3열 8,15,34,50000,75675.67567567568,110000,603.8866666666667,585.0,7.0,0.2555924261015667,0.4411764705882353,1674,2층,C블록,3,8,-102,2523,717,2층 C블록3열 4,2624.88514,33.67068513,5.887592841,100,0,0,5.5292864203721475e-11,0.999,2.3150965797116423,15.852082979429596,334.5226336676742,3,2
2층 C블록3열 9,19,37,50000,74594.5945945946,100000,617.1140350877192,585.0,7.0,0.25268951211651963,0.5135135135135135,1675,2층,C블록,3,9,-153,2522,717,2층 C블록3열 3,2626.400959,33.6173284,5.953989636,99,0,0,5.51971831423356e-11,0.998,3.471658829587313,15.842693399304853,336.0306706783933,2,2
2층 C블록4열 1,22,36,45000,70675.67567567568,100000,709.2825757575757,404.0,2.0,0.35728614734452663,0.6111111111111112,1737,2층,C블록,4,1,262,2620,760,2층 C블록4열 12,2740.555418,32.06689537,6.022354085,99,0,0,4.8582989410653526e-11,0.995,5.710593137499684,16.100083218335627,450.1740937620765,0,2
2층 C블록4열 10,20,36,30000,69729.72972972973,100000,804.5858333333333,585.0,7.0,0.2844594482448635,0.5555555555555556,1746,2층,C블록,4,10,-167,2622,760,2층 C블록4열 3,2735.027057,32.2264413,5.850703579,100,0,0,4.887819039975869e-11,0.998,3.644350890819833,16.133513932881495,444.6589179456346,2,2
2층 C블록4열 11,20,35,30000,69324.32432432432,100000,780.0966666666667,585.0,7.0,0.3080376148809057,0.5714285714285714,1747,2층,C블록,4,11,-215,2621,760,2층 C블록4열 2,2737.419588,32.15566989,5.929262882,100,0,0,4.875014235724949e-11,0.997,4.689459556409098,16.11902872224635,447.045453601251,2,2
2층 C블록4열 12,18,37,30000,69459.45945945945,100000,691.2388888888889,585.0,7.0,0.2753151996967955,0.4864864864864865,1748,2층,C블록,4,12,-262,2620,760,2층 C블록4열 1,2740.555418,32.06689537,6.022354085,100,0,0,4.8582989410653526e-11,0.995,5.710593137499684,16.100083218335627,450.1753548416269,2,2
2층 C블록4열 2,21,37,45000,71351.35135135135,105000,689.9277777777778,585.0,4.0,0.3181291399647338,0.5675675675675675,1738,2층,C블록,4,2,215,2621,760,2층 C블록4열 11,2737.419588,32.15566989,5.929262882,100,0,0,4.875014235724949e-11,0.997,4.689459556409098,16.11902872224635,447.045453601251,2,2
2층 C블록4열 3,18,35,45000,72432.43243243243,100000,722.0851851851852,585.0,4.0,0.29003620411201736,0.5142857142857142,1739,2층,C블록,4,3,167,2622,760,2층 C블록4열 10,2735.027057,32.2264413,5.850703579,100,0,0,4.887819039975869e-11,0.998,3.644350890819833,16.133513932881495,444.6589179456346,2,2
2층 C블록4열 4,18,37,45000,71756.75675675676,100000,624.825925925926,585.0,4.0,0.2731813385941117,0.4864864864864865,1740,2층,C블록,4,4,119,2623,760,2층 C블록4열 9,2733.475809,32.27664955,5.789872467,99,0,0,4.8961452778119725e-11,0.999,2.597607963038467,16.14291983664236,443.112331244846,2,2
2층 C블록4열 5,20,34,45000,71486.48648648648,100000,828.9383333333333,439.0,4.0,0.3444656850791926,0.5882352941176471,1741,2층,C블록,4,5,72,2624,760,2층 C블록4열 8,2732.793443,32.30550053,5.748271145,100,0,0,4.899813828799389e-11,1.0,1.571745914818346,16.147060853504417,442.436943351525,2,2
2층 C블록4열 6,23,36,10000,69324.32432432432,100000,806.494927536232,439.0,4.0,0.3742884846802395,0.6388888888888888,1742,2층,C블록,4,6,24,2624,760,2층 C블록4열 7,2731.950219,32.32630446,5.728745032,100,0,0,4.9043522526265357e-11,1.0,0.5240321514298798,16.15218102465313,441.5994775109379,0,2
2층 C블록4열 7,24,36,10000,69324.32432432432,105000,700.598611111111,439.0,7.0,0.3810494023673766,0.6666666666666666,1743,2층,C블록,4,7,-24,2624,760,2층 C블록4열 6,2731.950219,32.32630446,5.728745032,100,0,0,4.9043522526265357e-11,1.0,0.5240321514298798,16.15218102465313,441.5994775109379,0,2
2층 C블록4열 8,22,36,10000,69459.45945945945,105000,804.946212121212,439.0,7.0,0.29373961234003837,0.6111111111111112,1744,2층,C블록,4,8,-72,2624,760,2층 C블록4열 5,2732.793443,32.30550053,5.748271145,100,0,0,4.899813828799389e-11,1.0,1.571745914818346,16.147060853504417,442.436943351525,0,2
2층 C블록4열 9,19,34,45000,71081.08108108108,100000,695.2070175438596,439.0,2.0,0.31916382281767364,0.5588235294117647,1745,2층,C블록,4,9,-119,2623,760,2층 C블록4열 4,2733.475809,32.27664955,5.789872467,99,0,0,4.8961452778119725e-11,0.999,2.597607963038467,16.14291983664236,443.112331244846,2,2
2층 C블록5열 1,23,36,30000,65945.94594594595,100000,982.4971014492754,535.0,7.0,0.2768146951151419,0.6388888888888888,1811,2층,C블록,5,1,265,2720,802,2층 C블록5열 12,2848.127279,30.81740069,5.880500856,100,0,0,4.328344500048483e-11,0.995,5.564563795368955,16.355036589545833,557.7481404605443,0,2
2층 C블록5열 10,19,34,30000,65675.67567567568,95000,733.4,469.0,7.0,0.28006456023609816,0.5588235294117647,1820,2층,C블록,5,10,-169,2722,802,2층 C블록5열 3,2842.718593,30.96267217,5.725873899,100,0,0,4.3530974532141816e-11,0.998,3.552745619640368,16.387030712068157,552.3510827237359,2,2
2층 C블록5열 11,24,37,30000,65000.0,95000,866.2333333333332,469.0,7.0,0.2837688182086643,0.6486486486486487,1821,2층,C블록,5,11,-217,2721,802,2층 C블록5열 2,2845.019156,30.89912156,5.795829469,100,0,0,4.3425458767554746e-11,0.997,4.559693353684046,16.37340663074275,554.645864428533,0,2
2층 C블록5열 12,23,35,30000,65270.27027027027,95000,873.2449275362318,469.0,7.0,0.3077728107261935,0.6571428571428571,1822,2층,C블록,5,12,-265,2720,802,2층 C블록5열 1,2848.127279,30.81740069,5.880500856,100,0,0,4.328344500048483e-11,0.995,5.564563795368955,16.355036589545833,557.7481404605443,0,2
2층 C블록5열 2,25,36,10000,64054.05405405405,95000,941.1113333333333,535.0,7.0,0.2932377762572382,0.6944444444444444,1812,2층,C블록,5,2,217,2721,802,2층 C블록5열 11,2845.019156,30.89912156,5.795829469,100,0,0,4.3425458767554746e-11,0.997,4.559693353684046,16.37340663074275,554.645864428533,0,2
2층 C블록5열 3,20,35,10000,64324.32432432433,95000,942.4941666666666,535.0,7.0,0.249668366631398,0.5714285714285714,1813,2층,C블록,5,3,169,2722,802,2층 C블록5열 10,2842.718593,30.96267217,5.725873899,100,0,0,4.3530974532141816e-11,0.998,3.552745619640368,16.387030712068157,552.3510827237359,2,2
2층 C블록5열 4,18,36,10000,64594.59459459459,95000,846.487037037037,535.0,7.0,0.24537956215566178,0.5,1814,2층,C블록,5,4,121,2723,802,2층 C블록5열 9,2841.227552,31.00786853,5.671557303,99,0,0,4.3599544051489045e-11,0.999,2.544337714399189,16.39587304841422,550.8644856435778,2,2
2층 C블록5열 5,20,37,10000,64594.59459459459,100000,840.3808333333333,535.0,7.0,0.2407798344745197,0.5405405405405406,1815,2층,C블록,5,5,72,2724,802,2층 C블록5열 8,2840.521783,31.03516891,5.633069806,99,0,0,4.3632050951781927e-11,1.0,1.514073360634934,16.40006185065403,550.1644523670689,2,2
2층 C블록5열 6,19,36,10000,64459.45945945946,100000,810.5570175438596,535.0,7.0,0.2577928546093135,0.5277777777777778,1816,2층,C블록,5,6,24,2724,802,2층 C블록5열 7,2839.710549,31.05372732,5.615962903,100,0,0,4.366945537938043e-11,1.0,0.5047955685563342,16.40487928621246,549.3600293240978,2,2
2층 C블록5열 7,22,36,10000,64864.86486486487,100000,870.9484848484848,340.0,5.0,0.3183408892018914,0.6111111111111112,1817,2층,C블록,5,7,-24,2724,802,2층 C블록5열 6,2839.710549,31.05372732,5.615962903,100,0,0,4.366945537938043e-11,1.0,0.5047955685563342,16.40487928621246,549.3600293240978,0,2
2층 C블록5열 8,21,36,10000,63243.24324324324,100000,813.229365079365,469.0,5.0,0.28120686887161417,0.5833333333333334,1818,2층,C블록,5,8,-72,2724,802,2층 C블록5열 5,2840.521783,31.03516891,5.633069806,99,0,0,4.3632050951781927e-11,1.0,1.514073360634934,16.40006185065403,550.1644523670689,2,2
2층 C블록5열 9,22,36,30000,65135.13513513513,100000,941.0128787878788,469.0,7.0,0.2710486405281032,0.6111111111111112,1819,2층,C블록,5,9,-121,2723,802,2층 C블록5열 4,2841.227552,31.00786853,5.671557303,99,0,0,4.3599544051489045e-11,0.999,2.544337714399189,16.39587304841422,550.8644856435778,0,2
2층 C블록6열 1,22,35,10000,59189.18918918919,90000,857.0212121212121,535.0,3.0,0.3330503169848325,0.6285714285714286,1887,2층,C블록,6,1,269,2820,845,2층 C블록6열 12,2956.143772,29.6538339,5.751288307,100,0,0,3.871001535392525e-11,0.995,5.448961202191276,16.609386825952416,665.7639024708665,0,2
2층 C블록6열 10,19,36,30000,60540.54054054054,90000,794.6640350877193,535.0,7.0,0.27837088923022224,0.5277777777777778,1896,2층,C블록,6,10,-171,2822,845,2층 C블록6열 3,2950.754141,29.78844756,5.609895145,100,0,0,3.892251764381466e-11,0.998,3.467616260035104,16.640606230124998,660.3857439708446,2,2
2층 C블록6열 11,16,35,30000,60540.54054054054,90000,767.2354166666667,535.0,8.0,0.25999150951500377,0.45714285714285713,1897,2층,C블록,6,11,-220,2821,845,2층 C블록6열 2,2953.043515,29.72962108,5.673783528,100,0,0,3.8832062692479553e-11,0.997,4.459273337232078,16.62733050319669,662.6694180501905,2,2
2층 C블록6열 12,20,37,30000,60540.54054054054,90000,887.0116666666667,535.0,8.0,0.2745655174686862,0.5405405405405406,1898,2층,C블록,6,12,-269,2820,845,2층 C블록6열 1,2956.143772,29.6538339,5.751288307,100,0,0,3.871001535392525e-11,0.995,5.448961202191276,16.609386825952416,665.7639024708665,2,2
2층 C블록6열 2,20,36,10000,59189.18918918919,80000,843.1733333333334,535.0,7.0,0.26292558742608185,0.5555555555555556,1888,2층,C블록,6,2,220,2821,845,2층 C블록6열 11,2953.043515,29.72962108,5.673783528,100,0,0,3.8832062692479553e-11,0.997,4.459273337232078,16.62733050319669,662.6694180501905,2,2
2층 C블록6열 3,20,35,10000,59594.59459459459,80000,951.9366666666667,535.0,7.0,0.271608312837464,0.5714285714285714,1889,2층,C블록,6,3,171,2822,845,2층 C블록6열 10,2950.754141,29.78844756,5.609895145,100,0,0,3.892251764381466e-11,0.998,3.467616260035104,16.640606230124998,660.3857439708446,2,2
2층 C블록6열 4,19,36,10000,60135.13513513513,90000,865.9842105263158,535.0,7.0,0.2649362105470994,0.5277777777777778,1890,2층,C블록,6,4,122,2823,845,2층 C블록6열 9,2949.277539,29.83014657,5.560426958,99,0,0,3.8981008422893126e-11,0.999,2.4745796205962294,16.649180241716273,658.9134987113855,2,2
2층 C블록6열 5,17,34,10000,60405.40540540541,90000,691.1019607843137,469.0,7.0,0.3121039934120164,0.5,1891,2층,C블록,6,5,73,2824,845,2층 C블록6열 8,2948.614929,29.85460485,5.526007863,99,0,0,3.9007293656499154e-11,1.0,1.4807580219528544,16.65303065452458,658.2564158750638,2,2
2층 C블록6열 6,21,37,10000,59189.18918918919,90000,783.2460317460318,469.0,7.0,0.3059945536482795,0.5675675675675675,1892,2층,C블록,6,6,24,2825,845,2층 C블록6열 7,2948.766861,29.86176337,5.507064682,100,0,0,3.9001264542225054e-11,1.0,0.48674889460455,16.652147621546153,658.4150380808371,2,2
2층 C블록6열 7,18,35,10000,58513.51351351351,80000,873.4768518518517,469.0,7.0,0.2717937960217169,0.5142857142857142,1893,2층,C블록,6,7,-24,2825,845,2층 C블록6열 6,2948.766861,29.86176337,5.507064682,100,0,0,3.9001264542225054e-11,1.0,0.48674889460455,16.652147621546153,658.4150380808371,2,2
2층 C블록6열 8,18,35,10000,58378.37837837838,80000,787.2518518518518,469.0,7.0,0.2884990888382083,0.5142857142857142,1894,2층,C블록,6,8,-73,2824,845,2층 C블록6열 5,2948.614929,29.85460485,5.526007863,99,0,0,3.9007293656499154e-11,1.0,1.4807580219528544,16.65303065452458,658.2564158750638,2,2
2층 C블록6열 9,21,36,30000,60405.40540540541,90000,873.0936507936508,535.0,7.0,0.2978019429166256,0.5833333333333334,1895,2층,C블록,6,9,-122,2823,845,2층 C블록6열 4,2949.277539,29.83014657,5.560426958,99,0,0,3.8981008422893126e-11,0.999,2.4745796205962294,16.649180241716273,658.9134987113855,2,2
2층 C블록7열 1,35,37,10000,57297.2972972973,80000,686.1590476190476,517.0,1.0,0.6148725449278476,0.9459459459459459,1961,2층,C블록,7,1,272,2920,888,2층 C블록7열 13,3064.135767,28.57444285,5.625107915,99,0,0,3.475969740714576e-11,0.996,5.321784098244719,16.846245562276003,773.7525944958194,0,2
2층 C블록7열 10,19,35,25000,57432.43243243243,90000,1022.3166666666666,469.0,13.0,0.29396203437683727,0.5428571428571428,1970,2층,C블록,7,10,-136,2923,888,2층 C블록7열 4,3057.935415,28.72551364,5.461087713,100,0,0,3.497156550536778e-11,0.999,2.663910504470401,16.881426317510044,767.5688121722649,2,2
2층 C블록7열 11,19,35,25000,57567.56756756757,90000,754.0877192982456,469.0,6.0,0.31809394630852,0.5428571428571428,1971,2층,C블록,7,11,-181,2922,888,2층 C블록7열 3,3059.311851,28.68867044,5.50471244,99,0,0,3.492438384810995e-11,0.998,3.544593593139329,16.873603548273113,768.9389908191429,2,2
2층 C블록7열 12,35,37,25000,57162.16216216216,80000,686.1590476190476,517.0,1.0,0.6148725449278476,0.9459459459459459,1972,2층,C블록,7,12,-227,2921,888,2층 C블록7열 2,3061.423525,28.63739994,5.560322272,100,0,0,3.485216444944463e-11,0.997,4.4437020312263655,16.861616464675198,771.046745082921,0,2
2층 C블록7열 13,35,37,25000,56891.89189189189,80000,686.1590476190476,517.0,1.0,0.6148725449278476,0.9459459459459459,1973,2층,C블록,7,13,-272,2920,888,2층 C블록7열 1,3064.135767,28.57444285,5.625107915,99,0,0,3.475969740714576e-11,0.996,5.321784098244719,16.846245562276003,773.7525944958194,0,2
2층 C블록7열 2,35,37,10000,57162.16216216216,80000,686.1590476190476,517.0,1.0,0.6148725449278476,0.9459459459459459,1962,2층,C블록,7,2,227,2921,888,2층 C블록7열 12,3061.423525,28.63739994,5.560322272,100,0,0,3.485216444944463e-11,0.997,4.4437020312263655,16.861616464675198,771.046745082921,0,2
2층 C블록7열 3,19,34,10000,57567.56756756757,90000,730.9087719298245,469.0,3.0,0.3288716158022935,0.5588235294117647,1963,2층,C블록,7,3,181,2922,888,2층 C블록7열 11,3059.311851,28.68867044,5.50471244,99,0,0,3.492438384810995e-11,0.998,3.544593593139329,16.873603548273113,768.9389908191429,2,2
2층 C블록7열 4,18,36,10000,57297.2972972973,90000,923.701851851852,469.0,3.0,0.2689209255339618,0.5,1964,2층,C블록,7,4,136,2923,888,2층 C블록7열 10,3057.935415,28.72551364,5.461087713,100,0,0,3.497156550536778e-11,0.999,2.663910504470401,16.881426317510044,767.5688121722649,2,2
2층 C블록7열 5,16,36,25000,59189.18918918919,90000,861.40625,469.0,8.0,0.2661252341289387,0.4444444444444444,1965,2층,C블록,7,5,91,2923,888,2층 C블록7열 9,3056.264714,28.75855027,5.431873939,100,0,0,3.502894827136216e-11,1.0,1.7831790717048588,16.890931400126302,765.9030802660598,3,2
2층 C블록7열 6,18,35,25000,58108.10810810811,80000,952.0962962962963,469.0,3.0,0.2906943411217012,0.5142857142857142,1966,2층,C블록,7,6,45,2924,888,2층 C블록7열 8,3056.197801,28.76955546,5.410598297,99,0,0,3.5031249113931565e-11,1.0,0.8817053867587266,16.89131231023532,765.8398543982264,2,2
2층 C블록7열 7,21,36,25000,59324.32432432433,80000,924.7642857142857,469.0,3.0,0.30019082129488633,0.5833333333333334,1967,2층,C블록,7,7,0,2925,888,2층 C블록7열 7,3056.823351,28.7668528,5.401502442,100,0,0,3.5009747072869494e-11,1.0,0.0,16.88775194664843,766.4714190731959,2,2
2층 C블록7열 8,21,35,25000,58243.24324324324,80000,1017.9666666666666,469.0,3.0,0.29070394514485737,0.6,1968,2층,C블록,7,8,-45,2924,888,2층 C블록7열 6,3056.197801,28.76955546,5.410598297,99,0,0,3.5031249113931565e-11,1.0,0.8817053867587266,16.89131231023532,765.8398543982264,2,2
