seat,예매여부 sum,좌석 오픈 여부 sum,원가격추정 amin,원가격추정 mean,원가격추정 amax,거래까지걸린시간_시간 mean,거래까지걸린시간_등수 amax,거래까지걸린시간_등수 amin,표준화 등수 점수 mean,좌석 예매율,Unnamed: 0,층,블록,열,넘버,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도,주성분,before_smoothing_label,after_smoothing_label
2층 A블록6열 12,21,35,35000,67894.73684210527,90000,1275.5896825396826,900.0,2.0,0.1753289582116117,0.6,1864,2층,A블록,6,12,1474,2429,845,2층 E블록6열 8,2964.243917,25.44351284,11.07633539,100,0,0,3.839354272627754e-11,0.855,15.272415716499582,16.562689779211482,673.8148707671882,0,0
2층 A블록6열 13,22,35,30000,68157.8947368421,90000,1180.8151515151515,900.0,3.0,0.20382347671105086,0.6285714285714286,1865,2층,A블록,6,13,1440,2465,845,2층 E블록6열 7,2977.221859,25.57504993,10.78671007,100,0,0,3.7893646827342393e-11,0.863,16.230665370991645,16.48842540251474,686.785732902034,0,0
2층 A블록6열 14,18,34,35000,68684.21052631579,90000,1136.737037037037,848.0,3.0,0.1866354803001081,0.5294117647058824,1866,2층,A블록,6,14,1407,2500,845,2층 E블록6열 6,2990.597599,25.68624061,10.50622998,100,0,0,3.7387468410230304e-11,0.871,17.152410199129225,16.41258858642341,700.1547050945568,0,0
2층 A블록6열 15,19,36,35000,68815.78947368421,90000,1192.0315789473684,848.0,3.0,0.16165482817221638,0.5277777777777778,1867,2층,A블록,6,15,1373,2535,845,2층 E블록6열 5,3004.226856,25.79013684,10.22460285,99,0,0,3.6880926924580546e-11,0.879,18.082475149236547,16.336039007342162,713.7759532481762,0,0
2층 A블록6열 16,19,36,35000,69342.1052631579,90000,1183.3745614035088,848.0,2.0,0.1798069266978589,0.5277777777777778,1868,2층,A블록,6,16,1340,2571,845,2층 E블록6열 4,3019.878474,25.864359,9.941800609,99,0,0,3.631044745149009e-11,0.887,18.994784775683573,16.24901947233012,729.4209044370685,0,0
2층 A블록6열 17,22,37,35000,69736.84210526316,100000,965.9719696969696,761.0,2.0,0.23174129574563912,0.5945945945945946,1869,2층,A블록,6,17,1306,2606,845,2층 E블록6열 3,3034.945963,25.93680873,9.664064055,99,0,0,3.577232034963472e-11,0.894,19.90542586692095,16.166131323002638,744.4818488656922,0,0
2층 A블록6열 18,20,32,40000,70789.47368421052,100000,1162.4275,761.0,2.0,0.2566656243590473,0.625,1870,2층,A블록,6,18,1273,2642,845,2층 E블록6열 2,3052.002294,25.98049001,9.3863819,100,0,0,3.5175917404141606e-11,0.901,20.79696672464169,16.07333114858624,761.5329683156726,0,0
2층 A블록6열 19,23,38,40000,71447.36842105263,100000,1058.845652173913,749.0,2.0,0.24068670124577438,0.6052631578947368,1871,2층,A블록,6,19,1239,2677,845,2층 E블록6열 1,3068.4646,26.02298488,9.11411247,99,0,0,3.4612793234459576e-11,0.908,21.687032075459925,15.984781740190009,777.9876525443573,0,0
2층 A블록6열 2,17,34,40000,64736.84210526316,90000,1100.207843137255,967.0,8.0,0.1943600093235813,0.5,1686,2층,A블록,6,2,1809,2075,845,2층 E블록6열 18,2879.606049,23.22149198,13.87356839,97,0,0,4.1879430613042075e-11,0.754,5.441065978842451,17.064191345718346,589.24934333529,0,3
2층 A블록6열 3,15,36,40000,65131.57894736842,90000,1033.5122222222224,967.0,8.0,0.1615314765888732,0.4166666666666667,1855,2층,A블록,6,3,1776,2111,845,2층 E블록6열 17,2885.224775,23.51119588,13.60194171,97,0,0,4.1635237057194306e-11,0.765,6.449067983627482,17.029944756297024,594.8599036450158,3,3
2층 A블록6열 4,11,37,35000,65263.15789473684,90000,1238.0242424242424,967.0,38.0,0.0731326267919048,0.2972972972972973,1856,2층,A블록,6,4,1742,2146,845,2층 E블록6열 16,2890.312267,23.79797467,13.33227452,97,0,0,4.1415766328505077e-11,0.776,7.455503669870207,16.99905631506144,599.9393865670626,1,3
2층 A블록6열 5,10,37,35000,64868.42105263158,90000,1105.7216666666668,967.0,38.0,0.07268900138028643,0.2702702702702703,1857,2층,A블록,6,5,1709,2181,845,2층 E블록6열 15,2896.802893,24.05802194,13.06018232,97,0,0,4.1137999010843195e-11,0.787,8.441484325073832,16.959813669343124,606.4222044815165,1,3
2층 A블록6열 6,8,35,35000,65394.73684210526,90000,1069.0729166666665,967.0,38.0,0.09722272654641052,0.22857142857142856,1858,2층,A블록,6,6,1675,2217,845,2층 E블록6열 14,2904.262213,24.30929328,12.77728085,97,0,0,4.082183537961574e-11,0.798,9.451242882739464,16.914940922250437,613.8736050444987,1,3
2층 A블록6열 7,13,38,35000,65263.15789473684,90000,1517.6692307692308,942.0,17.0,0.0970511390226268,0.34210526315789475,1859,2층,A블록,6,7,1642,2252,845,2층 E블록6열 13,2912.33463,24.53646273,12.49993086,98,0,0,4.048332517837419e-11,0.808,10.42631965832692,16.866650904495103,621.9397049034626,3,3
2층 A블록6열 8,15,35,35000,64868.42105263158,90000,1132.4322222222222,683.0,17.0,0.1605334638745184,0.42857142857142855,1860,2층,A블록,6,8,1608,2288,845,2층 E블록6열 12,2921.40942,24.75355816,12.21263006,98,0,0,4.010723513121254e-11,0.818,11.423778118203767,16.81269782628372,631.0068160637156,3,3
2층 A블록6열 9,15,36,35000,65131.57894736842,90000,1172.0544444444445,683.0,2.0,0.1470019904035127,0.4166666666666667,1861,2층,A블록,6,9,1575,2323,845,2층 E블록6열 11,2931.037188,24.94732476,11.93201464,99,0,0,3.9713303431005125e-11,0.828,12.385847320920671,16.755838940146567,640.628503363728,3,0
2층 A블록7열 1,17,37,35000,64078.94736842105,90000,999.4852941176471,746.0,38.0,0.174966401745828,0.4594594594594595,1931,2층,A블록,7,1,1803,2227,888,2층 E블록7열 16,2999.813661,22.92675294,12.89098288,97,0,0,3.704393933890908e-11,0.777,7.571704451190187,17.21861433290317,709.437277900224,3,3
2층 A블록7열 10,20,33,30000,65526.31578947369,90000,1179.6541666666667,680.0,3.0,0.23584219759904007,0.6060606060606061,1940,2층,A블록,7,10,1493,2554,888,2층 E블록7열 7,3088.771439,24.61331251,10.46242286,100,0,0,3.393459586879424e-11,0.863,16.256246190029234,16.707921728059567,798.3319918832638,0,0
2층 A블록7열 11,24,37,30000,67236.84210526316,90000,1042.536111111111,680.0,3.0,0.22505932975813092,0.6486486486486487,1941,2층,A블록,7,11,1459,2591,888,2층 E블록7열 6,3103.305657,24.71541771,10.18849624,99,0,0,3.346003113320514e-11,0.871,17.18166470744792,16.627391583661684,812.8579676595045,2,0
2층 A블록7열 12,21,35,30000,67631.57894736843,90000,1110.3150793650793,680.0,10.0,0.22646180142461697,0.6,1942,2층,A블록,7,12,1424,2627,888,2층 E블록7열 5,3117.28231,24.81509548,9.918964549,99,0,0,3.3011981645804394e-11,0.879,18.105167740559025,16.5506904726481,826.8277730630052,0,0
2층 A블록7열 13,16,34,30000,67368.42105263157,90000,1087.1812499999999,942.0,10.0,0.18463054337998072,0.47058823529411764,1943,2층,A블록,7,13,1390,2663,888,2층 E블록7열 4,3132.445211,24.89217874,9.653370071,99,0,0,3.2534905474190906e-11,0.887,19.00255402349584,16.46828754051632,841.9839890787241,3,0
2층 A블록7열 14,17,35,30000,68684.21052631579,100000,1225.671568627451,942.0,20.0,0.16740905665248132,0.4857142857142857,1944,2층,A블록,7,14,1356,2699,888,2층 E블록7열 3,3148.313993,24.9549969,9.389833464,99,0,0,3.204541358641105e-11,0.894,19.890325711683303,16.382935456931385,857.8461682826204,3,0
2층 A블록7열 15,21,37,30000,68421.05263157895,100000,959.2873015873016,864.0,5.0,0.1906647515700378,0.5675675675675675,1945,2층,A블록,7,15,1321,2736,888,2층 E블록7열 2,3165.324786,25.00544102,9.121353396,99,0,0,3.153153871424858e-11,0.901,20.79340310872813,16.292432167609853,874.8502525730061,0,0
2층 A블록7열 16,18,34,30000,69342.1052631579,100000,805.8972222222222,864.0,4.0,0.24257366427676502,0.5294117647058824,1946,2층,A블록,7,16,1287,2772,888,2층 E블록7열 1,3182.592811,25.04038246,8.863060508,99,0,0,3.1021069569255316e-11,0.907,21.660890019345185,16.201591865357084,892.1118286501634,0,0
2층 A블록7열 2,16,36,35000,64210.52631578947,90000,1143.2322916666667,746.0,38.0,0.16135815218879804,0.4444444444444444,1932,2층,A블록,7,2,1768,2264,888,2층 E블록7열 15,3006.669919,23.18077835,12.62311959,92,0,0,3.679109740783813e-11,0.788,8.578714831277791,17.178127952267307,716.2792728535356,3,3
2층 A블록7열 3,16,37,35000,64605.26315789474,90000,1097.7052083333333,942.0,4.0,0.1548365705213973,0.43243243243243246,1933,2층,A블록,7,3,1734,2300,888,2층 E블록7열 14,3014.18314,23.41201957,12.35982189,92,0,0,3.651666364372018e-11,0.798,9.5525419227089,17.13398376985084,723.7848501573568,3,3
2층 A블록7열 4,14,35,35000,64342.10526315789,90000,982.4357142857143,680.0,4.0,0.17543192940740462,0.4,1934,2층,A블록,7,4,1700,2336,888,2층 E블록7열 13,3022.489041,23.62790449,12.09429784,98,0,0,3.6216443133253136e-11,0.809,10.520788767540711,17.085449691122655,732.0907703499923,3,3
2층 A블록7열 5,15,36,30000,64473.68421052631,90000,988.7188888888888,680.0,4.0,0.1835826176313077,0.4166666666666667,1935,2층,A블록,7,5,1665,2373,888,2층 E블록7열 12,3031.814308,23.83417119,11.81947272,98,0,0,3.588328590693554e-11,0.819,11.510489427349931,17.031290921253486,741.4083774019018,3,0
2층 A블록7열 6,13,34,20000,64473.68421052631,90000,1215.4115384615384,683.0,4.0,0.1487032351280722,0.38235294117647056,1936,2층,A블록,7,6,1631,2409,888,2층 E블록7열 11,3041.707744,24.01858747,11.5508313,99,0,0,3.553428241151445e-11,0.828,12.46591352178545,16.974212397490668,751.2957256491442,3,0
2층 A블록7열 7,20,35,30000,66447.36842105263,90000,1103.9183333333333,683.0,4.0,0.2177985027350968,0.5714285714285714,1937,2층,A블록,7,7,1596,2445,888,2층 E블록7열 10,3051.849439,24.19636489,11.27951065,99,0,0,3.518120313425712e-11,0.837,13.430733946991532,16.91610353195678,761.4300916641447,0,0
2층 A블록7열 8,19,34,30000,65789.47368421052,90000,1299.8096491228068,680.0,3.0,0.2182761593123681,0.5588235294117647,1938,2층,A블록,7,8,1562,2482,888,2층 E블록7열 9,3064.100521,24.34532109,11.00383913,100,0,0,3.476089693148819e-11,0.846,14.382171767436528,16.84644513084642,773.6751602221601,0,0
2층 A블록7열 9,19,37,30000,65526.31578947369,90000,1122.5201754385964,680.0,3.0,0.20306780380223613,0.5135135135135135,1939,2층,A블록,7,9,1528,2518,888,2층 E블록7열 8,3076.304926,24.48281908,10.73397527,100,0,0,3.434882277887361e-11,0.855,15.31499209085151,16.777628956068746,785.8725131861609,0,0
2층 A블록8열 1,4,38,30000,65921.05263157895,90000,1397.9041666666667,967.0,50.0,0.002922590942966386,0.10526315789473684,2004,2층,A블록,8,1,1812,2374,923,2층 E블록8열 8,3125.883715,22.4417896,12.03817566,94,0,0,3.2740216445042146e-11,0.795,9.253841529257535,17.174118204237327,835.4853530546015,1,3
2층 A블록8열 2,4,38,30000,65657.8947368421,90000,1349.3833333333332,967.0,50.0,0.0013432580792510933,0.10526315789473684,2005,2층,A블록,8,2,1750,2440,923,2층 E블록8열 7,3141.341911,22.80483801,11.5854486,94,0,0,3.2259258022997416e-11,0.813,10.958616986137596,17.087001261556967,850.9301800927402,1,3
2층 A블록8열 3,5,38,30000,65263.15789473684,90000,1481.8,967.0,50.0,0.0014343711557759083,0.13157894736842105,2006,2층,A블록,8,3,1689,2505,923,2층 E블록8열 6,3159.062361,23.11673725,11.13511624,99,0,0,3.1719432062226164e-11,0.829,12.61732654634542,16.988233163441862,868.6440237240845,1,0
2층 A블록8열 4,4,38,25000,65131.57894736842,90000,1349.3500000000001,967.0,50.0,0.0014008859038016162,0.10526315789473684,2007,2층,A블록,8,4,1627,2570,923,2층 E블록8열 5,3178.672364,23.39185834,10.68078741,98,0,0,3.113599162196962e-11,0.845,14.270369560553004,16.880276428255996,888.2400380892634,1,0
2층 A블록8열 5,3,37,30000,65921.05263157895,90000,1176.5611111111111,967.0,50.0,0.003820709216926133,0.08108108108108109,2008,2층,A블록,8,5,1565,2636,923,2층 E블록8열 4,3201.507457,23.61757688,10.22101046,99,0,0,3.0474490036553874e-11,0.86,15.909490301939645,16.756307769780634,911.0637881552756,1,0
2층 A블록8열 6,3,37,30000,67500.0,90000,1176.6499999999999,967.0,50.0,0.011358826024666906,0.08108108108108109,2009,2층,A블록,8,6,1503,2701,923,2층 E블록8열 3,3225.88577,23.80266439,9.768391614,99,0,0,2.9788802542181046e-11,0.874,17.512991218580286,16.625985269822994,935.429867768828,1,0
2층 A블록8열 7,5,38,30000,67236.84210526316,90000,1124.7233333333334,967.0,50.0,0.010957316377398307,0.13157894736842105,2010,2층,A블록,8,7,1441,2766,923,2층 E블록8열 2,3252.562989,23.94439404,9.319725032,99,0,0,2.906182293832437e-11,0.887,19.089091390866106,16.485710696015666,962.095081931392,1,0
2층 A블록8열 8,5,38,30000,68421.05263157895,100000,1340.22,967.0,50.0,0.013753975431350415,0.13157894736842105,2011,2층,A블록,8,8,1379,2832,923,2층 E블록8열 1,3282.345807,24.03915683,8.872451213,99,0,0,2.8277889894456958e-11,0.899,20.644130918542675,16.331916799531907,991.8659879705042,1,0
2층 BOX1 1,29,38,50000,70000.0,100000,481.8252873563219,749.0,2.0,0.4814234569582514,0.7631578947368421,2082,2층,BOX1,없음,1,1432,505,383,2층 BOX6 2,1565.994253,21.17314218,34.16965652,93,0,0,2.6039312176562406e-10,0.333,21.5301311081216,14.156604073501317,-724.3959034152275,2,1
2층 BOX1 2,19,29,50000,70657.8947368421,100000,674.8798245614036,959.0,3.0,0.40666261627003747,0.6551724137931034,2083,2층,BOX1,없음,2,1386,558,383,2층 BOX6 1,1542.41661,23.696136,33.88658073,97,0,0,2.7251782852393994e-10,0.373,19.025926675643536,14.377626279087384,-747.9831256832761,2,1
2층 BOX1 3,25,36,50000,67894.73684210527,100000,558.254,749.0,1.0,0.42524190039638193,0.6944444444444444,2084,2층,BOX1,없음,3,1454,617,428,2층 BOX6 4,1636.456232,23.35498998,31.913243,96,0,0,2.2818485541554038e-10,0.391,17.96173794700176,15.161504805449136,-653.9270266621717,2,1
2층 BOX1 4,16,29,50000,67894.73684210527,100000,694.3260416666667,806.0,5.0,0.36175652405108033,0.5517241379310345,2085,2층,BOX1,없음,4,1500,565,428,2층 BOX6 3,1659.038577,21.14447036,32.19045233,92,0,0,2.1899315785880835e-10,0.352,20.31579525401787,14.95028007519785,-631.3385758916232,0,1
2층 BOX1 5,24,38,45000,67763.15789473684,110000,713.1673611111111,904.0,2.0,0.3555659911416267,0.631578947368421,2086,2층,BOX1,없음,5,1568,624,483,2층 BOX6 6,1755.360077,21.12825286,30.39076966,90,0,0,1.8488486040340872e-10,0.37,19.25497768650144,15.971383702013052,-535.0075069428744,0,1
2층 BOX1 6,17,30,50000,68157.8947368421,110000,552.5450980392156,749.0,2.0,0.410134282741962,0.5666666666666667,2087,2층,BOX1,없음,6,1522,677,483,2층 BOX6 5,1734.388077,23.07879326,30.0972227,91,0,0,1.9167309784375743e-10,0.406,16.975563614796997,16.169768989049324,-555.9861947616465,0,1
2층 BOX2 1,21,30,50000,68552.63157894737,100000,897.4690476190475,929.0,7.0,0.35336173154053563,0.7,2088,2층,BOX2,없음,1,1494,866,466,2층 BOX5 2,1788.616225,26.03434396,27.4923368,91,0,0,1.7476260188301178e-10,0.501,11.39765986644132,15.101904797418936,-501.7611799762142,2,1
2층 BOX2 2,29,38,50000,69473.68421052632,100000,835.4137931034483,886.0,5.0,0.35952824405187583,0.7631578947368421,2089,2층,BOX2,없음,2,1448,918,466,2층 BOX5 1,1776.677799,27.94440344,26.9515992,97,0,0,1.7830929111309442e-10,0.535,9.1226741821219,15.20582506453636,-513.6991732268524,2,2
2층 BOX2 3,18,27,50000,67105.26315789473,100000,618.099074074074,701.0,5.0,0.42460169668692443,0.6666666666666666,2090,2층,BOX2,없음,3,1515,978,511,2층 BOX5 4,1874.254518,26.80402124,25.6061182,97,0,0,1.5188479549404128e-10,0.542,8.652423760254484,15.821526017507448,-416.104503949592,2,0
2층 BOX2 4,26,37,50000,66973.68421052632,100000,714.2692307692307,692.0,5.0,0.35022045431044657,0.7027027027027027,2091,2층,BOX2,없음,4,1562,925,511,2층 BOX5 3,1885.892362,25.09731027,26.11533258,97,0,0,1.4909026793359438e-10,0.51,10.862896410779284,15.721356414577372,-404.4617579309944,2,2
2층 BOX2 5,14,28,50000,65657.8947368421,90000,741.1761904761905,749.0,2.0,0.3297939610213736,0.5,2467,2층,BOX2,없음,5,1629,984,556,2층 BOX5 6,1982.683283,24.23508248,24.87260972,98,0,0,1.2830393184911808e-10,0.517,10.362327471478538,16.285753519273598,-307.65680088716965,0,0
2층 BOX2 6,22,38,50000,65789.47368421052,90000,775.6196969696969,749.0,2.0,0.3009616410396115,0.5789473684210527,2468,2층,BOX2,없음,6,1583,1037,556,2층 BOX5 5,1972.408173,25.71799664,24.39643436,98,0,0,1.3031956441422494e-10,0.548,8.268250399837525,16.372973465856678,-317.9348423776589,0,0
2층 BOX2 7,12,30,50000,65394.73684210526,95000,754.9791666666666,942.0,7.0,0.24640932619864425,0.4,2469,2층,BOX2,없음,7,1651,1096,601,2층 BOX5 8,2070.801294,24.7151335,23.29538809,93,0,0,1.1261201173921743e-10,0.553,7.918666733593088,16.87147591180709,-219.5362099455565,3,3
2층 BOX2 8,18,38,50000,65131.57894736842,90000,703.387962962963,942.0,5.0,0.23726517055281224,0.47368421052631576,2470,2층,BOX2,없음,8,1697,1043,601,2층 BOX5 7,2080.591022,23.39710998,23.73640746,94,0,0,1.1102987212506376e-10,0.524,9.9210012397091,16.78973192744998,-209.7437218896109,3,2
2층 BOX3 1,29,37,50000,68026.31578947368,90000,657.0896551724137,760.0,3.0,0.46446254435502626,0.7837837837837838,2471,2층,BOX3,없음,1,1545,1218,550,2층 BOX4 2,2042.8042,27.53395405,22.14266153,98,0,0,1.1730587780983063e-10,0.619,2.7050522397979067,15.618913389329151,-247.5302469395054,2,0
2층 BOX3 10,17,32,50000,67368.42105263157,100000,746.2990196078432,963.0,2.0,0.3660355928427419,0.53125,2480,2층,BOX3,없음,10,1770,1508,730,2층 BOX4 9,2437.18362,24.07505248,18.4599871,98,0,0,6.907728314230104e-11,0.649,0.5252674063052301,17.429139240109233,146.88363171492466,0,3
2층 BOX3 2,22,30,50000,68947.36842105263,90000,592.9318181818181,772.0,1.0,0.4812250028172775,0.7333333333333333,2472,2층,BOX3,없음,2,1499,1271,550,2층 BOX4 1,2040.818953,28.76031223,21.53734461,98,0,0,1.1764854576896859e-10,0.647,0.6609495958901471,15.634495475031937,-249.51563267216213,2,0
2층 BOX3 3,25,37,50000,68026.31578947368,95000,496.1786666666667,749.0,3.0,0.42561834994532716,0.6756756756756757,2473,2층,BOX3,없음,3,1566,1330,595,2층 BOX4 4,2138.99065,27.4314709,20.6791926,99,0,0,1.0218175121792712e-10,0.647,0.6143508747755737,16.150930436901493,-151.33010403364725,2,3
2층 BOX3 4,19,28,50000,67500.0,95000,795.2061403508771,746.0,3.0,0.41630284058563183,0.6785714285714286,2474,2층,BOX3,없음,4,1612,1278,595,2층 BOX4 3,2141.460483,26.33456157,21.22088477,99,0,0,1.0182860778467416e-10,0.621,2.547993883131664,16.13179425437979,-148.86088827296314,2,3
2층 BOX3 5,21,38,50000,67500.0,100000,680.3738095238095,967.0,4.0,0.29726249275315075,0.5526315789473685,2475,2층,BOX3,없음,5,1680,1337,640,2층 BOX4 6,2240.439466,25.21845031,20.38232573,99,0,0,8.892018490736806e-11,0.623,2.441570875729219,16.598198907294485,-49.87281630962865,0,3
2층 BOX3 6,16,30,50000,68684.21052631579,100000,843.0802083333333,874.0,4.0,0.3455994815075609,0.5333333333333333,2476,2층,BOX3,없음,6,1634,1390,640,2층 BOX4 5,2238.672821,26.20902756,19.87487464,100,0,0,8.913086473360233e-11,0.648,0.5685927153542477,16.611676968476164,-51.63687962587764,0,3
2층 BOX3 7,20,36,50000,66842.1052631579,100000,586.1391666666666,749.0,5.0,0.3373915679842877,0.5555555555555556,2477,2층,BOX3,없음,7,1702,1449,685,2층 BOX4 8,2337.868688,25.09457978,19.14125452,98,0,0,7.825996638818859e-11,0.648,0.5460576114252246,17.03776198908199,47.56367991998921,0,3
2층 BOX3 8,12,31,50000,66973.68421052632,100000,478.0958333333333,749.0,7.0,0.298568276886853,0.3870967741935484,2478,2층,BOX3,없음,8,1748,1396,685,2층 BOX4 7,2339.560856,24.197241,19.60784926,98,0,0,7.809027652988235e-11,0.624,2.3437059757855003,17.025062713155464,49.25401159807537,3,3
2층 BOX3 9,25,38,50000,67368.42105263157,100000,638.636,749.0,2.0,0.4162999786542829,0.6578947368421053,2479,2층,BOX3,없음,9,1816,1455,730,2층 BOX4 10,2438.80729,23.25860684,18.89031933,98,0,0,6.893940747891194e-11,0.625,2.253407281786304,17.417164260519193,148.50504976675165,2,3
2층 BOX4 1,22,31,50000,70131.57894736843,110000,747.4257575757575,714.0,1.0,0.4518486591725933,0.7096774193548387,2481,2층,BOX4,없음,1,-1499,1271,550,2층 BOX3 2,2040.818953,28.76031223,21.53734461,97,0,0,1.1764854576896859e-10,0.647,0.6609495958901471,15.634495475031937,-249.51689375171264,2,3
2층 BOX4 10,17,37,50000,66578.94736842105,100000,734.3009803921568,967.0,4.0,0.25669503372686664,0.4594594594594595,2490,2층,BOX4,없음,10,-1816,1455,730,2층 BOX3 9,2438.80729,23.25860684,18.89031933,96,0,0,6.893940747891194e-11,0.625,2.253407281786304,17.417164260519193,148.5025276076507,3,3
2층 BOX4 2,28,37,50000,68947.36842105263,100000,743.1833333333333,746.0,3.0,0.43961444914711645,0.7567567567567568,2482,2층,BOX4,없음,2,-1545,1218,550,2층 BOX3 1,2042.8042,27.53395405,22.14266153,97,0,0,1.1730587780983063e-10,0.619,2.7050522397979067,15.618913389329151,-247.53150801905585,2,3
2층 BOX4 3,17,30,50000,68289.47368421052,100000,861.1421568627451,749.0,1.0,0.3556421156975289,0.5666666666666667,2483,2층,BOX4,없음,3,-1612,1278,595,2층 BOX3 4,2141.460483,26.33456157,21.22088477,97,0,0,1.0182860778467416e-10,0.621,2.547993883131664,16.13179425437979,-148.86341043206406,0,3
2층 BOX4 4,26,35,50000,68947.36842105263,100000,675.4897435897436,749.0,1.0,0.4380616985422836,0.7428571428571429,2484,2층,BOX4,없음,4,-1566,1330,595,2층 BOX3 3,2138.99065,27.4314709,20.6791926,97,0,0,1.0218175121792712e-10,0.647,0.6143508747755737,16.150930436901493,-151.3326261927482,2,3
2층 BOX4 5,20,31,50000,67631.57894736843,100000,743.9025,962.0,7.0,0.40942696370458725,0.6451612903225806,2485,2층,BOX4,없음,5,-1634,1390,640,2층 BOX3 6,2238.672821,26.20902756,19.87487464,98,0,0,8.913086473360233e-11,0.648,0.5685927153542477,16.611676968476164,-51.63940178497858,2,3
2층 BOX4 6,20,35,50000,66842.1052631579,100000,804.5875,942.0,7.0,0.2918872409503285,0.5714285714285714,2486,2층,BOX4,없음,6,-1680,1337,640,2층 BOX3 5,2240.439466,25.21845031,20.38232573,97,0,0,8.892018490736806e-11,0.623,2.441570875729219,16.598198907294485,-49.8753384687296,0,3
2층 BOX4 7,20,30,45000,66578.94736842105,100000,991.9075,749.0,7.0,0.3801185057615912,0.6666666666666666,2487,2층,BOX4,없음,7,-1748,1396,685,2층 BOX3 8,2339.560856,24.197241,19.60784926,97,0,0,7.809027652988235e-11,0.624,2.3437059757855003,17.025062713155464,49.252750518524905,2,3
2층 BOX4 8,21,36,45000,67368.42105263157,100000,535.6071428571429,749.0,4.0,0.3927020806402747,0.5833333333333334,2488,2층,BOX4,없음,8,-1702,1449,685,2층 BOX3 7,2337.868688,25.09457978,19.14125452,96,0,0,7.825996638818859e-11,0.648,0.5460576114252246,17.03776198908199,47.56115776088829,0,3
2층 BOX4 9,13,32,50000,66184.21052631579,100000,662.5705128205128,967.0,6.0,0.3002539183215618,0.40625,2489,2층,BOX4,없음,9,-1770,1508,730,2층 BOX3 10,2437.18362,24.07505248,18.4599871,96,0,0,6.907728314230104e-11,0.649,0.5252674063052301,17.429139240109233,146.8811095558238,3,3
2층 BOX5 1,28,37,50000,69736.84210526316,100000,769.6940476190476,869.0,1.0,0.4335230490010986,0.7567567567567568,2491,2층,BOX5,없음,1,-1448,918,466,2층 BOX2 2,1776.677799,27.94440344,26.9515992,97,0,0,1.7830929111309442e-10,0.535,9.1226741821219,15.20582506453636,-513.6991732268524,2,3
2층 BOX5 2,20,29,50000,69078.94736842105,100000,719.4266666666666,689.0,1.0,0.46878687850421624,0.6896551724137931,2492,2층,BOX5,없음,2,-1494,866,466,2층 BOX2 1,1788.616225,26.03434396,27.4923368,97,0,0,1.7476260188301178e-10,0.501,11.39765986644132,15.101904797418936,-501.7536134989114,2,3
2층 BOX5 3,22,35,50000,68421.05263157895,100000,579.3310606060605,942.0,3.0,0.3815539196657327,0.6285714285714286,2493,2층,BOX5,없음,3,-1562,925,511,2층 BOX2 4,1885.892362,25.09731027,26.11533258,96,0,0,1.4909026793359438e-10,0.51,10.862896410779284,15.721356414577372,-404.4630190105447,0,3
2층 BOX5 4,14,30,50000,68552.63157894737,100000,397.90238095238095,942.0,4.0,0.36801795659485875,0.4666666666666667,2494,2층,BOX5,없음,4,-1515,978,511,2층 BOX2 3,1874.254518,26.80402124,25.6061182,96,0,0,1.5188479549404128e-10,0.542,8.652423760254484,15.821526017507448,-416.1057650291425,3,3
2층 BOX5 5,18,38,50000,67500.0,100000,657.974074074074,967.0,9.0,0.2676523670713626,0.47368421052631576,2495,2층,BOX5,없음,5,-1583,1037,556,2층 BOX2 6,1972.408173,25.71799664,24.39643436,97,0,0,1.3031956441422494e-10,0.548,8.268250399837525,16.372973465856678,-317.9361034572094,3,3
2층 BOX5 6,12,30,50000,67763.15789473684,100000,863.6750000000001,942.0,9.0,0.2987677812299799,0.4,2496,2층,BOX5,없음,6,-1629,984,556,2층 BOX2 5,1982.683283,24.23508248,24.87260972,97,0,0,1.2830393184911808e-10,0.517,10.362327471478538,16.285753519273598,-307.65806196672014,3,3
2층 BOX5 7,20,37,45000,67500.0,100000,678.5183333333333,749.0,4.0,0.29755463963740975,0.5405405405405406,2497,2층,BOX5,없음,7,-1697,1043,601,2층 BOX2 8,2080.591022,23.39710998,23.73640746,92,0,0,1.1102987212506376e-10,0.524,9.9210012397091,16.78973192744998,-209.7462440487119,0,3
2층 BOX5 8,12,31,50000,67500.0,100000,794.4125,749.0,9.0,0.27921107860272726,0.3870967741935484,2498,2층,BOX5,없음,8,-1651,1096,601,2층 BOX2 7,2070.801294,24.7151335,23.29538809,93,0,0,1.1261201173921743e-10,0.553,7.918666733593088,16.87147591180709,-219.5362099455565,3,3
2층 BOX6 1,16,31,50000,70000.0,100000,416.48854166666666,749.0,1.0,0.4252275952917022,0.5161290322580645,2499,2층,BOX6,없음,1,-1386,558,383,2층 BOX1 2,1542.41661,23.696136,33.88658073,97,0,0,2.7251782852393994e-10,0.373,19.025926675643536,14.377626279087384,-747.9831256832761,0,1
2층 BOX6 2,29,37,50000,69868.42105263157,100000,730.1793103448275,669.0,1.0,0.4822330001744944,0.7837837837837838,2500,2층,BOX6,없음,2,-1432,505,383,2층 BOX1 1,1565.994253,21.17314218,34.16965652,93,0,0,2.6039312176562406e-10,0.333,21.5301311081216,14.156604073501317,-724.3959034152275,2,1
